ds,category,y
2013-09-25,77,1.0
2013-09-25,78,1.0
2013-09-25,82,8.0
2013-09-25,83,6.0
2013-09-26,2,25.0
2013-09-26,3,13.0
2013-09-26,4,1.0
2013-09-26,5,1.0
2013-09-26,6,25.0
2013-09-26,9,4.0
2013-09-26,11,22.0
2013-09-26,14,1.0
2013-09-26,15,6.0
2013-09-26,19,754.0
2013-09-26,21,16.0
2013-09-26,22,9.0
2013-09-26,23,384.0
2013-09-26,25,12.0
2013-09-26,28,92.0
2013-09-26,29,5.0
2013-09-26,30,995.0
2013-09-26,31,12.0
2013-09-26,32,5.0
2013-09-26,33,10.0
2013-09-26,35,13.0
2013-09-26,37,205.0
2013-09-26,38,34.0
2013-09-26,39,1.0
2013-09-26,40,525.0
2013-09-26,41,23.0
2013-09-26,43,25.0
2013-09-26,45,2.0
2013-09-26,49,29.0
2013-09-26,54,2.0
2013-09-26,55,310.0
2013-09-26,56,4.0
2013-09-26,57,33.0
2013-09-26,58,7.0
2013-09-26,59,11.0
2013-09-26,60,1.0
2013-09-26,61,1.0
2013-09-26,62,31.0
2013-09-26,63,18.0
2013-09-26,64,13.0
2013-09-26,65,43.0
2013-09-26,66,6.0
2013-09-26,67,19.0
2013-09-26,68,1.0
2013-09-26,69,27.0
2013-09-26,70,24.0
2013-09-26,71,222.0
2013-09-26,72,11.0
2013-09-26,73,21.0
2013-09-26,75,46.0
2013-09-26,76,4.0
2013-09-26,77,3.0
2013-09-26,78,2.0
2013-09-26,79,1.0
2013-09-26,82,4.0
2013-09-26,83,2.0
2013-09-27,2,35.0
2013-09-27,3,13.0
2013-09-27,4,3.0
2013-09-27,5,13.0
2013-09-27,6,20.0
2013-09-27,9,3.0
2013-09-27,11,14.0
2013-09-27,14,6.0
2013-09-27,15,6.0
2013-09-27,19,615.0
2013-09-27,21,22.0
2013-09-27,22,17.0
2013-09-27,23,303.0
2013-09-27,25,13.0
2013-09-27,28,128.0
2013-09-27,29,7.0
2013-09-27,30,762.0
2013-09-27,31,15.0
2013-09-27,32,7.0
2013-09-27,33,6.0
2013-09-27,35,20.0
2013-09-27,37,229.0
2013-09-27,38,32.0
2013-09-27,40,828.0
2013-09-27,41,41.0
2013-09-27,43,16.0
2013-09-27,45,2.0
2013-09-27,49,44.0
2013-09-27,54,3.0
2013-09-27,55,300.0
2013-09-27,56,5.0
2013-09-27,57,25.0
2013-09-27,58,9.0
2013-09-27,59,9.0
2013-09-27,60,3.0
2013-09-27,62,40.0
2013-09-27,63,33.0
2013-09-27,64,26.0
2013-09-27,65,70.0
2013-09-27,66,9.0
2013-09-27,67,55.0
2013-09-27,69,49.0
2013-09-27,70,24.0
2013-09-27,71,238.0
2013-09-27,72,14.0
2013-09-27,73,11.0
2013-09-27,75,54.0
2013-09-27,76,1.0
2013-09-27,77,6.0
2013-09-27,78,26.0
2013-09-27,81,1.0
2013-09-27,82,2.0
2013-09-27,83,10.0
2013-09-28,2,60.0
2013-09-28,3,18.0
2013-09-28,4,3.0
2013-09-28,5,8.0
2013-09-28,6,39.0
2013-09-28,9,2.0
2013-09-28,11,23.0
2013-09-28,14,3.0
2013-09-28,15,15.0
2013-09-28,19,795.0
2013-09-28,21,52.0
2013-09-28,22,27.0
2013-09-28,23,393.0
2013-09-28,25,35.0
2013-09-28,28,217.0
2013-09-28,29,12.0
2013-09-28,30,1022.0
2013-09-28,31,20.0
2013-09-28,32,20.0
2013-09-28,33,12.0
2013-09-28,35,21.0
2013-09-28,37,395.0
2013-09-28,38,82.0
2013-09-28,39,3.0
2013-09-28,40,1473.0
2013-09-28,41,58.0
2013-09-28,43,57.0
2013-09-28,45,6.0
2013-09-28,49,27.0
2013-09-28,54,1.0
2013-09-28,55,618.0
2013-09-28,56,8.0
2013-09-28,57,59.0
2013-09-28,58,14.0
2013-09-28,59,16.0
2013-09-28,60,3.0
2013-09-28,62,65.0
2013-09-28,63,55.0
2013-09-28,64,46.0
2013-09-28,65,73.0
2013-09-28,66,10.0
2013-09-28,67,54.0
2013-09-28,69,48.0
2013-09-28,70,53.0
2013-09-28,71,427.0
2013-09-28,72,36.0
2013-09-28,73,19.0
2013-09-28,75,62.0
2013-09-28,76,3.0
2013-09-28,77,3.0
2013-09-28,78,3.0
2013-09-28,79,2.0
2013-09-28,81,1.0
2013-09-28,82,5.0
2013-09-28,83,10.0
2013-09-29,2,26.0
2013-09-29,3,18.0
2013-09-29,4,5.0
2013-09-29,5,8.0
2013-09-29,6,32.0
2013-09-29,11,21.0
2013-09-29,14,5.0
2013-09-29,15,9.0
2013-09-29,19,588.0
2013-09-29,21,51.0
2013-09-29,22,35.0
2013-09-29,23,325.0
2013-09-29,25,25.0
2013-09-29,28,234.0
2013-09-29,29,10.0
2013-09-29,30,898.0
2013-09-29,31,13.0
2013-09-29,32,18.0
2013-09-29,33,14.0
2013-09-29,35,30.0
2013-09-29,37,231.0
2013-09-29,38,47.0
2013-09-29,39,2.0
2013-09-29,40,1096.0
2013-09-29,41,34.0
2013-09-29,43,28.0
2013-09-29,45,6.0
2013-09-29,49,20.0
2013-09-29,54,1.0
2013-09-29,55,478.0
2013-09-29,56,13.0
2013-09-29,57,31.0
2013-09-29,58,7.0
2013-09-29,59,10.0
2013-09-29,62,36.0
2013-09-29,63,33.0
2013-09-29,64,23.0
2013-09-29,65,66.0
2013-09-29,66,11.0
2013-09-29,67,40.0
2013-09-29,69,25.0
2013-09-29,70,49.0
2013-09-29,71,284.0
2013-09-29,72,25.0
2013-09-29,73,10.0
2013-09-29,75,62.0
2013-09-29,77,3.0
2013-09-29,82,17.0
2013-09-29,83,7.0
2013-09-30,2,22.0
2013-09-30,3,10.0
2013-09-30,4,1.0
2013-09-30,5,9.0
2013-09-30,6,20.0
2013-09-30,9,4.0
2013-09-30,11,10.0
2013-09-30,14,1.0
2013-09-30,15,11.0
2013-09-30,19,415.0
2013-09-30,21,21.0
2013-09-30,22,20.0
2013-09-30,23,167.0
2013-09-30,25,10.0
2013-09-30,28,86.0
2013-09-30,29,9.0
2013-09-30,30,503.0
2013-09-30,31,6.0
2013-09-30,32,7.0
2013-09-30,33,7.0
2013-09-30,35,16.0
2013-09-30,37,147.0
2013-09-30,38,24.0
2013-09-30,40,495.0
2013-09-30,41,22.0
2013-09-30,43,20.0
2013-09-30,45,4.0
2013-09-30,49,36.0
2013-09-30,54,3.0
2013-09-30,55,275.0
2013-09-30,56,6.0
2013-09-30,57,33.0
2013-09-30,58,11.0
2013-09-30,59,5.0
2013-09-30,62,20.0
2013-09-30,63,22.0
2013-09-30,64,18.0
2013-09-30,65,45.0
2013-09-30,66,2.0
2013-09-30,67,22.0
2013-09-30,69,14.0
2013-09-30,70,15.0
2013-09-30,71,201.0
2013-09-30,72,11.0
2013-09-30,73,19.0
2013-09-30,75,51.0
2013-09-30,76,2.0
2013-09-30,77,9.0
2013-09-30,78,7.0
2013-09-30,82,6.0
2013-09-30,83,4.0
2013-10-01,0,1.0
2013-10-01,1,1.0
2013-10-01,2,31.0
2013-10-01,3,13.0
2013-10-01,4,3.0
2013-10-01,5,12.0
2013-10-01,6,29.0
2013-10-01,9,3.0
2013-10-01,11,12.0
2013-10-01,13,2.0
2013-10-01,14,2.0
2013-10-01,15,6.0
2013-10-01,19,194.0
2013-10-01,21,75.0
2013-10-01,22,35.0
2013-10-01,23,97.0
2013-10-01,25,27.0
2013-10-01,28,150.0
2013-10-01,29,8.0
2013-10-01,30,519.0
2013-10-01,33,11.0
2013-10-01,35,17.0
2013-10-01,37,163.0
2013-10-01,38,50.0
2013-10-01,40,685.0
2013-10-01,41,43.0
2013-10-01,43,47.0
2013-10-01,45,7.0
2013-10-01,49,16.0
2013-10-01,55,339.0
2013-10-01,56,5.0
2013-10-01,57,41.0
2013-10-01,58,11.0
2013-10-01,59,18.0
2013-10-01,62,42.0
2013-10-01,63,43.0
2013-10-01,64,21.0
2013-10-01,65,44.0
2013-10-01,66,10.0
2013-10-01,67,46.0
2013-10-01,69,16.0
2013-10-01,70,23.0
2013-10-01,72,15.0
2013-10-01,73,21.0
2013-10-01,75,115.0
2013-10-01,77,18.0
2013-10-01,79,3.0
2013-10-01,81,5.0
2013-10-01,82,34.0
2013-10-01,83,13.0
2013-10-02,2,56.0
2013-10-02,3,12.0
2013-10-02,4,2.0
2013-10-02,5,18.0
2013-10-02,6,21.0
2013-10-02,11,9.0
2013-10-02,13,2.0
2013-10-02,14,6.0
2013-10-02,15,13.0
2013-10-02,19,373.0
2013-10-02,21,128.0
2013-10-02,22,21.0
2013-10-02,23,181.0
2013-10-02,25,19.0
2013-10-02,28,195.0
2013-10-02,29,8.0
2013-10-02,30,929.0
2013-10-02,33,26.0
2013-10-02,35,2.0
2013-10-02,37,233.0
2013-10-02,38,54.0
2013-10-02,40,1632.0
2013-10-02,41,63.0
2013-10-02,43,57.0
2013-10-02,45,11.0
2013-10-02,49,13.0
2013-10-02,55,583.0
2013-10-02,56,11.0
2013-10-02,57,53.0
2013-10-02,58,16.0
2013-10-02,59,45.0
2013-10-02,60,3.0
2013-10-02,61,4.0
2013-10-02,62,80.0
2013-10-02,63,43.0
2013-10-02,64,34.0
2013-10-02,65,103.0
2013-10-02,66,34.0
2013-10-02,67,82.0
2013-10-02,69,26.0
2013-10-02,70,68.0
2013-10-02,72,24.0
2013-10-02,73,21.0
2013-10-02,75,112.0
2013-10-02,77,18.0
2013-10-02,79,3.0
2013-10-02,81,3.0
2013-10-02,82,37.0
2013-10-02,83,24.0
2013-10-03,2,34.0
2013-10-03,3,12.0
2013-10-03,4,9.0
2013-10-03,5,11.0
2013-10-03,6,29.0
2013-10-03,9,2.0
2013-10-03,11,11.0
2013-10-03,13,3.0
2013-10-03,14,5.0
2013-10-03,15,8.0
2013-10-03,19,380.0
2013-10-03,21,91.0
2013-10-03,22,28.0
2013-10-03,23,221.0
2013-10-03,25,23.0
2013-10-03,28,395.0
2013-10-03,29,4.0
2013-10-03,30,955.0
2013-10-03,33,13.0
2013-10-03,35,17.0
2013-10-03,37,200.0
2013-10-03,38,57.0
2013-10-03,40,1285.0
2013-10-03,41,58.0
2013-10-03,43,45.0
2013-10-03,45,7.0
2013-10-03,49,19.0
2013-10-03,55,483.0
2013-10-03,56,2.0
2013-10-03,57,50.0
2013-10-03,58,10.0
2013-10-03,59,26.0
2013-10-03,60,2.0
2013-10-03,61,4.0
2013-10-03,62,66.0
2013-10-03,63,30.0
2013-10-03,64,24.0
2013-10-03,65,63.0
2013-10-03,66,21.0
2013-10-03,67,64.0
2013-10-03,68,1.0
2013-10-03,69,30.0
2013-10-03,70,37.0
2013-10-03,72,34.0
2013-10-03,73,14.0
2013-10-03,75,87.0
2013-10-03,77,15.0
2013-10-03,79,6.0
2013-10-03,81,1.0
2013-10-03,82,52.0
2013-10-03,83,29.0
2013-10-04,2,22.0
2013-10-04,3,8.0
2013-10-04,4,3.0
2013-10-04,5,11.0
2013-10-04,6,18.0
2013-10-04,9,5.0
2013-10-04,11,9.0
2013-10-04,13,2.0
2013-10-04,14,2.0
2013-10-04,15,3.0
2013-10-04,19,217.0
2013-10-04,21,43.0
2013-10-04,22,20.0
2013-10-04,23,92.0
2013-10-04,25,18.0
2013-10-04,28,190.0
2013-10-04,29,8.0
2013-10-04,30,430.0
2013-10-04,33,6.0
2013-10-04,35,11.0
2013-10-04,37,137.0
2013-10-04,38,20.0
2013-10-04,40,659.0
2013-10-04,41,41.0
2013-10-04,43,50.0
2013-10-04,45,10.0
2013-10-04,49,36.0
2013-10-04,55,301.0
2013-10-04,56,7.0
2013-10-04,57,46.0
2013-10-04,58,4.0
2013-10-04,59,16.0
2013-10-04,60,2.0
2013-10-04,61,1.0
2013-10-04,62,39.0
2013-10-04,63,28.0
2013-10-04,64,14.0
2013-10-04,65,32.0
2013-10-04,66,7.0
2013-10-04,67,42.0
2013-10-04,69,17.0
2013-10-04,70,32.0
2013-10-04,72,11.0
2013-10-04,73,33.0
2013-10-04,75,63.0
2013-10-04,77,10.0
2013-10-04,79,2.0
2013-10-04,81,6.0
2013-10-04,82,40.0
2013-10-04,83,11.0
2013-10-05,2,23.0
2013-10-05,3,1.0
2013-10-05,4,5.0
2013-10-05,5,5.0
2013-10-05,6,15.0
2013-10-05,13,2.0
2013-10-05,14,3.0
2013-10-05,15,5.0
2013-10-05,19,205.0
2013-10-05,21,79.0
2013-10-05,22,27.0
2013-10-05,23,119.0
2013-10-05,25,24.0
2013-10-05,28,122.0
2013-10-05,29,9.0
2013-10-05,30,490.0
2013-10-05,31,40.0
2013-10-05,33,6.0
2013-10-05,35,11.0
2013-10-05,37,175.0
2013-10-05,38,38.0
2013-10-05,40,945.0
2013-10-05,41,54.0
2013-10-05,43,31.0
2013-10-05,45,3.0
2013-10-05,49,6.0
2013-10-05,55,409.0
2013-10-05,56,6.0
2013-10-05,57,38.0
2013-10-05,58,22.0
2013-10-05,59,34.0
2013-10-05,60,1.0
2013-10-05,61,2.0
2013-10-05,62,36.0
2013-10-05,63,27.0
2013-10-05,64,32.0
2013-10-05,65,42.0
2013-10-05,66,13.0
2013-10-05,67,41.0
2013-10-05,69,20.0
2013-10-05,70,41.0
2013-10-05,71,109.0
2013-10-05,72,22.0
2013-10-05,73,8.0
2013-10-05,75,30.0
2013-10-05,76,4.0
2013-10-05,77,6.0
2013-10-05,79,13.0
2013-10-05,81,3.0
2013-10-05,82,20.0
2013-10-05,83,13.0
2013-10-06,2,18.0
2013-10-06,3,4.0
2013-10-06,4,4.0
2013-10-06,5,8.0
2013-10-06,6,13.0
2013-10-06,9,7.0
2013-10-06,11,4.0
2013-10-06,13,1.0
2013-10-06,14,4.0
2013-10-06,15,3.0
2013-10-06,19,245.0
2013-10-06,21,60.0
2013-10-06,22,28.0
2013-10-06,23,142.0
2013-10-06,25,10.0
2013-10-06,28,118.0
2013-10-06,29,11.0
2013-10-06,30,460.0
2013-10-06,31,28.0
2013-10-06,33,7.0
2013-10-06,35,12.0
2013-10-06,37,197.0
2013-10-06,38,35.0
2013-10-06,40,697.0
2013-10-06,41,50.0
2013-10-06,43,23.0
2013-10-06,44,2.0
2013-10-06,45,3.0
2013-10-06,49,11.0
2013-10-06,54,1.0
2013-10-06,55,419.0
2013-10-06,56,14.0
2013-10-06,57,24.0
2013-10-06,58,5.0
2013-10-06,59,13.0
2013-10-06,60,3.0
2013-10-06,62,31.0
2013-10-06,63,122.0
2013-10-06,64,19.0
2013-10-06,65,49.0
2013-10-06,66,32.0
2013-10-06,67,43.0
2013-10-06,69,10.0
2013-10-06,70,11.0
2013-10-06,71,213.0
2013-10-06,72,14.0
2013-10-06,73,13.0
2013-10-06,75,45.0
2013-10-06,76,5.0
2013-10-06,77,4.0
2013-10-06,78,6.0
2013-10-06,79,2.0
2013-10-06,81,2.0
2013-10-06,82,51.0
2013-10-06,83,13.0
2013-10-07,2,23.0
2013-10-07,3,6.0
2013-10-07,4,9.0
2013-10-07,5,14.0
2013-10-07,6,14.0
2013-10-07,9,6.0
2013-10-07,11,5.0
2013-10-07,14,4.0
2013-10-07,15,5.0
2013-10-07,18,1.0
2013-10-07,19,215.0
2013-10-07,21,42.0
2013-10-07,22,30.0
2013-10-07,23,97.0
2013-10-07,25,11.0
2013-10-07,28,133.0
2013-10-07,29,20.0
2013-10-07,30,611.0
2013-10-07,31,10.0
2013-10-07,33,13.0
2013-10-07,35,15.0
2013-10-07,37,210.0
2013-10-07,38,21.0
2013-10-07,40,691.0
2013-10-07,41,27.0
2013-10-07,43,36.0
2013-10-07,45,4.0
2013-10-07,49,31.0
2013-10-07,55,418.0
2013-10-07,56,10.0
2013-10-07,57,50.0
2013-10-07,58,14.0
2013-10-07,59,15.0
2013-10-07,60,3.0
2013-10-07,61,1.0
2013-10-07,62,32.0
2013-10-07,63,30.0
2013-10-07,64,27.0
2013-10-07,65,72.0
2013-10-07,66,13.0
2013-10-07,67,34.0
2013-10-07,68,3.0
2013-10-07,69,17.0
2013-10-07,70,17.0
2013-10-07,71,224.0
2013-10-07,72,12.0
2013-10-07,73,18.0
2013-10-07,75,56.0
2013-10-07,76,1.0
2013-10-07,77,6.0
2013-10-07,78,2.0
2013-10-07,81,2.0
2013-10-07,82,36.0
2013-10-07,83,14.0
2013-10-08,2,33.0
2013-10-08,3,21.0
2013-10-08,4,4.0
2013-10-08,5,10.0
2013-10-08,6,17.0
2013-10-08,9,3.0
2013-10-08,11,13.0
2013-10-08,14,3.0
2013-10-08,15,9.0
2013-10-08,19,305.0
2013-10-08,21,79.0
2013-10-08,22,27.0
2013-10-08,23,156.0
2013-10-08,25,15.0
2013-10-08,28,224.0
2013-10-08,29,11.0
2013-10-08,30,627.0
2013-10-08,31,9.0
2013-10-08,33,11.0
2013-10-08,35,17.0
2013-10-08,37,308.0
2013-10-08,38,66.0
2013-10-08,40,987.0
2013-10-08,41,29.0
2013-10-08,43,40.0
2013-10-08,45,3.0
2013-10-08,49,22.0
2013-10-08,55,645.0
2013-10-08,56,7.0
2013-10-08,57,52.0
2013-10-08,58,7.0
2013-10-08,59,10.0
2013-10-08,60,2.0
2013-10-08,62,39.0
2013-10-08,63,60.0
2013-10-08,64,29.0
2013-10-08,65,104.0
2013-10-08,66,13.0
2013-10-08,67,38.0
2013-10-08,69,27.0
2013-10-08,70,17.0
2013-10-08,71,269.0
2013-10-08,72,25.0
2013-10-08,73,9.0
2013-10-08,75,53.0
2013-10-08,76,3.0
2013-10-08,77,13.0
2013-10-08,78,2.0
2013-10-08,81,3.0
2013-10-08,82,21.0
2013-10-08,83,9.0
2013-10-09,2,21.0
2013-10-09,3,8.0
2013-10-09,4,3.0
2013-10-09,5,9.0
2013-10-09,6,17.0
2013-10-09,9,3.0
2013-10-09,11,12.0
2013-10-09,13,1.0
2013-10-09,14,1.0
2013-10-09,15,10.0
2013-10-09,19,336.0
2013-10-09,21,21.0
2013-10-09,22,35.0
2013-10-09,23,197.0
2013-10-09,25,16.0
2013-10-09,28,136.0
2013-10-09,29,36.0
2013-10-09,30,568.0
2013-10-09,31,14.0
2013-10-09,32,11.0
2013-10-09,33,11.0
2013-10-09,35,16.0
2013-10-09,37,181.0
2013-10-09,38,36.0
2013-10-09,40,484.0
2013-10-09,41,26.0
2013-10-09,43,24.0
2013-10-09,44,1.0
2013-10-09,45,1.0
2013-10-09,49,21.0
2013-10-09,54,4.0
2013-10-09,55,245.0
2013-10-09,56,10.0
2013-10-09,57,31.0
2013-10-09,58,16.0
2013-10-09,59,6.0
2013-10-09,60,3.0
2013-10-09,62,20.0
2013-10-09,63,19.0
2013-10-09,64,24.0
2013-10-09,65,55.0
2013-10-09,66,2.0
2013-10-09,67,33.0
2013-10-09,69,23.0
2013-10-09,70,23.0
2013-10-09,71,183.0
2013-10-09,72,23.0
2013-10-09,73,18.0
2013-10-09,75,63.0
2013-10-09,76,2.0
2013-10-09,77,10.0
2013-10-09,78,4.0
2013-10-09,79,2.0
2013-10-09,81,2.0
2013-10-09,82,14.0
2013-10-09,83,1.0
2013-10-10,2,24.0
2013-10-10,3,7.0
2013-10-10,4,3.0
2013-10-10,5,12.0
2013-10-10,6,21.0
2013-10-10,9,7.0
2013-10-10,11,5.0
2013-10-10,14,4.0
2013-10-10,15,6.0
2013-10-10,19,645.0
2013-10-10,21,25.0
2013-10-10,22,22.0
2013-10-10,23,229.0
2013-10-10,25,17.0
2013-10-10,28,96.0
2013-10-10,29,8.0
2013-10-10,30,391.0
2013-10-10,31,15.0
2013-10-10,32,2.0
2013-10-10,33,9.0
2013-10-10,35,9.0
2013-10-10,37,239.0
2013-10-10,38,33.0
2013-10-10,40,600.0
2013-10-10,41,49.0
2013-10-10,43,22.0
2013-10-10,45,8.0
2013-10-10,49,29.0
2013-10-10,54,8.0
2013-10-10,55,311.0
2013-10-10,56,3.0
2013-10-10,57,24.0
2013-10-10,58,19.0
2013-10-10,59,7.0
2013-10-10,60,1.0
2013-10-10,61,1.0
2013-10-10,62,30.0
2013-10-10,63,28.0
2013-10-10,64,20.0
2013-10-10,65,53.0
2013-10-10,66,6.0
2013-10-10,67,46.0
2013-10-10,68,1.0
2013-10-10,69,37.0
2013-10-10,70,18.0
2013-10-10,71,224.0
2013-10-10,72,18.0
2013-10-10,73,28.0
2013-10-10,75,63.0
2013-10-10,76,5.0
2013-10-10,77,7.0
2013-10-10,78,4.0
2013-10-10,79,3.0
2013-10-10,81,3.0
2013-10-10,82,9.0
2013-10-10,83,1.0
2013-10-11,2,37.0
2013-10-11,3,16.0
2013-10-11,4,5.0
2013-10-11,5,10.0
2013-10-11,6,34.0
2013-10-11,11,16.0
2013-10-11,14,4.0
2013-10-11,15,12.0
2013-10-11,19,366.0
2013-10-11,21,50.0
2013-10-11,22,30.0
2013-10-11,23,246.0
2013-10-11,25,31.0
2013-10-11,28,311.0
2013-10-11,29,35.0
2013-10-11,30,753.0
2013-10-11,31,20.0
2013-10-11,32,17.0
2013-10-11,33,13.0
2013-10-11,35,26.0
2013-10-11,37,309.0
2013-10-11,38,52.0
2013-10-11,39,1.0
2013-10-11,40,1128.0
2013-10-11,41,43.0
2013-10-11,43,58.0
2013-10-11,45,8.0
2013-10-11,49,20.0
2013-10-11,54,1.0
2013-10-11,55,534.0
2013-10-11,56,7.0
2013-10-11,57,56.0
2013-10-11,58,18.0
2013-10-11,59,10.0
2013-10-11,60,1.0
2013-10-11,61,3.0
2013-10-11,62,39.0
2013-10-11,63,48.0
2013-10-11,64,38.0
2013-10-11,65,107.0
2013-10-11,66,7.0
2013-10-11,67,51.0
2013-10-11,69,44.0
2013-10-11,70,33.0
2013-10-11,71,355.0
2013-10-11,72,37.0
2013-10-11,73,12.0
2013-10-11,75,59.0
2013-10-11,76,19.0
2013-10-11,77,2.0
2013-10-11,82,15.0
2013-10-11,83,3.0
2013-10-12,2,28.0
2013-10-12,3,122.0
2013-10-12,4,1.0
2013-10-12,5,27.0
2013-10-12,6,18.0
2013-10-12,9,24.0
2013-10-12,11,13.0
2013-10-12,12,6.0
2013-10-12,14,19.0
2013-10-12,15,9.0
2013-10-12,19,296.0
2013-10-12,20,96.0
2013-10-12,21,14.0
2013-10-12,22,46.0
2013-10-12,23,158.0
2013-10-12,25,31.0
2013-10-12,28,142.0
2013-10-12,29,23.0
2013-10-12,30,360.0
2013-10-12,31,29.0
2013-10-12,32,5.0
2013-10-12,33,11.0
2013-10-12,35,32.0
2013-10-12,37,256.0
2013-10-12,38,43.0
2013-10-12,40,525.0
2013-10-12,41,41.0
2013-10-12,43,28.0
2013-10-12,45,7.0
2013-10-12,49,41.0
2013-10-12,54,27.0
2013-10-12,55,329.0
2013-10-12,56,4.0
2013-10-12,57,29.0
2013-10-12,58,14.0
2013-10-12,59,10.0
2013-10-12,60,2.0
2013-10-12,61,2.0
2013-10-12,62,54.0
2013-10-12,63,60.0
2013-10-12,64,32.0
2013-10-12,65,79.0
2013-10-12,66,9.0
2013-10-12,67,50.0
2013-10-12,69,46.0
2013-10-12,70,28.0
2013-10-12,71,203.0
2013-10-12,72,36.0
2013-10-12,73,13.0
2013-10-12,75,65.0
2013-10-12,76,6.0
2013-10-12,77,10.0
2013-10-12,78,2.0
2013-10-12,79,1.0
2013-10-12,81,1.0
2013-10-12,82,5.0
2013-10-12,83,10.0
2013-10-13,2,33.0
2013-10-13,3,17.0
2013-10-13,4,10.0
2013-10-13,5,8.0
2013-10-13,6,27.0
2013-10-13,11,15.0
2013-10-13,14,4.0
2013-10-13,15,9.0
2013-10-13,19,506.0
2013-10-13,21,65.0
2013-10-13,22,32.0
2013-10-13,23,308.0
2013-10-13,25,19.0
2013-10-13,28,154.0
2013-10-13,29,8.0
2013-10-13,30,733.0
2013-10-13,31,14.0
2013-10-13,32,15.0
2013-10-13,33,11.0
2013-10-13,35,17.0
2013-10-13,37,282.0
2013-10-13,38,39.0
2013-10-13,40,1153.0
2013-10-13,41,30.0
2013-10-13,43,46.0
2013-10-13,45,6.0
2013-10-13,48,1.0
2013-10-13,49,15.0
2013-10-13,54,2.0
2013-10-13,55,526.0
2013-10-13,56,10.0
2013-10-13,57,44.0
2013-10-13,58,19.0
2013-10-13,59,15.0
2013-10-13,60,1.0
2013-10-13,62,47.0
2013-10-13,63,29.0
2013-10-13,64,29.0
2013-10-13,65,83.0
2013-10-13,66,6.0
2013-10-13,67,37.0
2013-10-13,69,24.0
2013-10-13,70,48.0
2013-10-13,71,293.0
2013-10-13,72,31.0
2013-10-13,73,9.0
2013-10-13,75,90.0
2013-10-13,77,3.0
2013-10-13,78,2.0
2013-10-13,79,1.0
2013-10-13,82,9.0
2013-10-13,83,8.0
2013-10-14,2,32.0
2013-10-14,3,16.0
2013-10-14,4,3.0
2013-10-14,5,4.0
2013-10-14,6,29.0
2013-10-14,9,7.0
2013-10-14,11,7.0
2013-10-14,14,3.0
2013-10-14,15,11.0
2013-10-14,19,325.0
2013-10-14,21,17.0
2013-10-14,22,14.0
2013-10-14,23,163.0
2013-10-14,25,8.0
2013-10-14,28,88.0
2013-10-14,29,4.0
2013-10-14,30,382.0
2013-10-14,31,17.0
2013-10-14,32,8.0
2013-10-14,33,8.0
2013-10-14,35,15.0
2013-10-14,37,153.0
2013-10-14,38,30.0
2013-10-14,40,519.0
2013-10-14,41,42.0
2013-10-14,43,25.0
2013-10-14,44,2.0
2013-10-14,45,2.0
2013-10-14,49,19.0
2013-10-14,54,4.0
2013-10-14,55,317.0
2013-10-14,56,4.0
2013-10-14,57,20.0
2013-10-14,58,14.0
2013-10-14,59,12.0
2013-10-14,60,2.0
2013-10-14,62,28.0
2013-10-14,63,21.0
2013-10-14,64,17.0
2013-10-14,65,58.0
2013-10-14,66,18.0
2013-10-14,67,16.0
2013-10-14,69,14.0
2013-10-14,70,16.0
2013-10-14,71,172.0
2013-10-14,72,17.0
2013-10-14,73,27.0
2013-10-14,75,69.0
2013-10-14,76,2.0
2013-10-14,77,2.0
2013-10-14,78,3.0
2013-10-14,79,2.0
2013-10-14,81,1.0
2013-10-14,82,4.0
2013-10-14,83,12.0
2013-10-15,2,16.0
2013-10-15,3,9.0
2013-10-15,5,15.0
2013-10-15,6,27.0
2013-10-15,9,9.0
2013-10-15,11,6.0
2013-10-15,14,4.0
2013-10-15,15,13.0
2013-10-15,19,312.0
2013-10-15,21,22.0
2013-10-15,22,13.0
2013-10-15,23,170.0
2013-10-15,25,10.0
2013-10-15,28,97.0
2013-10-15,29,3.0
2013-10-15,30,396.0
2013-10-15,31,14.0
2013-10-15,32,8.0
2013-10-15,33,10.0
2013-10-15,35,9.0
2013-10-15,37,183.0
2013-10-15,38,26.0
2013-10-15,40,603.0
2013-10-15,41,34.0
2013-10-15,43,18.0
2013-10-15,44,1.0
2013-10-15,45,6.0
2013-10-15,49,36.0
2013-10-15,53,1.0
2013-10-15,54,3.0
2013-10-15,55,275.0
2013-10-15,56,7.0
2013-10-15,57,32.0
2013-10-15,58,11.0
2013-10-15,59,4.0
2013-10-15,60,2.0
2013-10-15,61,1.0
2013-10-15,62,15.0
2013-10-15,63,27.0
2013-10-15,64,22.0
2013-10-15,65,53.0
2013-10-15,66,41.0
2013-10-15,67,16.0
2013-10-15,69,15.0
2013-10-15,70,19.0
2013-10-15,71,181.0
2013-10-15,72,19.0
2013-10-15,73,22.0
2013-10-15,75,57.0
2013-10-15,76,4.0
2013-10-15,77,0.0
2013-10-15,78,12.0
2013-10-15,79,1.0
2013-10-15,81,1.0
2013-10-15,82,10.0
2013-10-15,83,2.0
2013-10-16,2,15.0
2013-10-16,3,9.0
2013-10-16,4,3.0
2013-10-16,5,6.0
2013-10-16,6,26.0
2013-10-16,9,2.0
2013-10-16,11,4.0
2013-10-16,14,1.0
2013-10-16,15,18.0
2013-10-16,19,276.0
2013-10-16,21,15.0
2013-10-16,22,13.0
